Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
4/19/26 11:45:45,Jerry Gamblin,,,9 Iron,49.49000535390167,9.485859870910645,0.1194537952542305,11.132929801940918,11.013476371765137,52.99398620894916,1.0708017877547318,24.27531623840332,9.159788131713867,1216.109130859375,197.2572784423828,1232.003173828125,Estimated,-9.213339805603027,5.9529531450513575,48.473463283749076,8.297891616821289,6.9956850400642665,69.3290314962232,8.015868186950684,9.667750314360424,,,,,1.208465,60.0,100.40956,39,,,,,524.0,316.0,,1.7
4/19/26 11:46:56,Jerry Gamblin,,,9 Iron,54.94828043277552,-7.96628475189209,2.5134329795837402,14.211030960083008,11.69759750366211,55.11718301493181,1.0030738465485363,24.51079750061035,11.987761497497559,1535.0916748046875,-886.2854614257812,1772.571044921875,Estimated,30.0,6.609267554362407,51.71958960051716,15.502840995788574,13.82392743962539,69.15114161640744,16.340988159179688,19.455894710510734,,,,,1.208465,60.0,100.40956,39,,,,,1641.0,203.0,,8.1
4/19/26 11:47:15,Jerry Gamblin,,,9 Iron,62.286934856013396,3.1851439476013184,-3.8500592708587646,11.587827682495117,15.437887191772461,68.78220702207507,1.104279849073912,28.89573860168457,9.036758422851562,2323.539306640625,-1071.2161865234375,2558.58154296875,Estimated,24.75101661682129,14.512702653205718,81.87277319133021,14.399201393127441,20.359822354187386,95.59576279847954,15.111281394958496,24.921299591464948,,,,,1.208465,60.0,100.40956,39,,,,,546.0,215.0,,2.5
4/19/26 11:47:32,Jerry Gamblin,,,9 Iron,62.55559948571,,-6.802560329437256,-1.9900070428848267,4.812553405761719,75.17882219449741,1.2017920507926876,17.579355239868164,-2.485821008682251,1791.026611328125,-800.3585815429688,1961.72119140625,Estimated,24.078502655029297,7.685392651762341,80.8890368577585,1.4033269882202148,1.9809545025112123,115.35137239925088,2.550445079803467,5.133068571983464,,,,,1.208465,60.0,100.40956,39,,,,,545.0,242.0,,2.3
4/19/26 11:47:51,Jerry Gamblin,,,9 Iron,61.976585374530416,-4.45748233795166,3.6404078006744385,8.057417869567871,4.417010307312012,66.6920637009224,1.0760848358762571,25.048372268676758,7.074059963226318,1904.851806640625,-336.30078125,1934.3109130859375,Estimated,10.012370109558105,10.827451240359329,76.35641390048717,8.807921409606934,11.691882332896101,93.88286193420464,9.101850509643555,14.851305011272013,,,,,1.208465,60.0,100.40956,39,,,,,561.0,191.0,,2.9
4/19/26 11:48:12,Jerry Gamblin,,,9 Iron,62.634271643549184,8.663309097290039,-4.862644672393799,12.298818588256836,17.161462783813477,73.34781187981815,1.1710491709273732,16.869842529296875,9.494081497192383,2691.802978515625,-1554.1129150390625,3108.22607421875,Estimated,30.0,7.141612646147961,75.44923016405481,15.249979019165039,19.845470251582324,104.44491762710264,16.801488876342773,30.190504546344854,,,,,1.208465,60.0,100.40956,39,,,,,1731.0,228.0,,7.6
4/19/26 11:48:31,Jerry Gamblin,,,9 Iron,44.926384473239516,,,,0.0,64.93268562540807,1.445312957780641,5.677850246429443,22.075281143188477,1094.9315185546875,-632.1588745117188,1264.3179931640625,Estimated,29.999996185302734,0.5856975065650173,23.590465021675758,23.13368797302246,9.268173916967731,79.67592641541755,23.691987991333008,32.01536827721517,,,,,1.208465,60.0,100.40956,39,,,,,65.0,65.0,,1.0
4/19/26 11:48:37,Jerry Gamblin,,,9 Iron,60.06681330304702,4.094394683837891,-1.5955668687820435,7.1994757652282715,8.795042991638184,66.9697308932873,1.1149206560270464,28.19579315185547,5.7141642570495605,1984.880859375,-736.0099487304688,2116.946533203125,Estimated,20.345190048217773,13.114007439200334,78.78727383083768,9.592799186706543,13.129493174381874,94.08954977467721,10.179987907409668,16.62948208739647,,,,,1.208465,60.0,100.40956,39,,,,,598.0,213.0,,2.8
4/19/26 11:48:59,Jerry Gamblin,,,9 Iron,57.47465551454166,3.9072654247283936,-1.2499723434448242,11.972916603088379,13.222888946533203,61.614392225283254,1.0720271687351688,27.993148803710938,9.678420066833496,2046.455078125,-1133.35498046875,2339.33154296875,Estimated,28.978288650512695,10.71611414431274,66.86349553386057,14.683573722839355,16.948593778768757,81.37452633675002,15.526103019714355,21.782121633294373,,,,,1.208465,60.0,100.40956,39,,,,,537.0,260.0,,2.1
4/19/26 11:49:33,Jerry Gamblin,,,9 Iron,65.1348678231154,8.930278778076172,-4.512220859527588,21.572797775268555,26.085018157958984,67.219980802379,1.0320122393573603,18.223331451416016,17.155784606933594,1290.5450439453125,-745.096435546875,1490.1929931640625,Estimated,30.0,5.948640543019052,64.49628898373635,20.555927276611328,22.64603542217745,99.84558752932678,21.68075180053711,36.886420462700954,,,,,1.208465,60.0,100.40956,39,,,,,611.0,224.0,,2.7
4/19/26 11:50:45,Jerry Gamblin,,,Pitching Wedge,52.69824135875224,6.2086052894592285,-2.743065595626831,13.0407133102417,15.78377914428711,55.87149110110043,1.0602154770354812,33.81220626831055,10.368706703186035,2568.830810546875,-1483.114990234375,2966.230224609375,Estimated,30.0,11.797894121572206,57.7397359011993,15.828222274780273,15.748760101572005,68.08554615144237,16.595441818237305,19.446057597483236,,,,,1.208465,60.0,100.40956,39,,,,,515.0,274.0,,1.9
4/19/26 11:50:58,Jerry Gamblin,,,Pitching Wedge,55.40953590431295,3.6348769664764404,0.547267496585846,6.426090717315674,5.878823280334473,60.52787251018505,1.0923728474230678,30.165586471557617,5.347014427185059,2352.18212890625,-552.70751953125,2416.246337890625,Estimated,13.223274230957031,11.937746538577743,66.91481706247139,7.793140888214111,9.073445594634075,80.1006494023147,8.156850814819336,11.364962068025417,,,,,1.208465,60.0,100.40956,39,,,,,599.0,238.0,,2.5
