Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
5/4/26 10:51:29,Jerry Gamblin,,,Pitching Wedge,47.98591606260285,,-15.319747924804688,3.2602477073669434,18.57999610900879,49.89994195161245,1.0398872428841943,25.128860473632812,0.7611272931098938,4520.47265625,-1055.3515625,4642.02978515625,Estimated,13.14093017578125,6.032759749044583,44.16568802827717,2.804910898208618,2.161352548907957,55.17759348150939,3.191077947616577,3.0714802750348,,,,,1.1617697,66.0,97.72082,40,,,,,480.0,337.0,,1.4
5/4/26 10:52:07,Jerry Gamblin,,,Pitching Wedge,62.622239782542266,,-13.816814422607422,3.033778190612793,16.85059356689453,54.629461715796545,0.8723651837669668,21.57621192932129,0.7631577253341675,4710.458984375,-1248.702392578125,4873.1591796875,Estimated,14.847125053405762,5.782717481998634,49.34718498303404,3.2636282444000244,2.8093911427108216,63.72397131598632,3.8020482063293457,4.225489296416702,,,,,1.1617697,66.0,97.72082,40,,,,,428.0,306.0,,1.4
5/4/26 10:52:26,Jerry Gamblin,,,Pitching Wedge,50.87820051735268,8.946640014648438,-4.9495673179626465,12.076654434204102,17.026222229003906,59.44824338215287,1.168442334391863,32.745487213134766,9.300714492797852,3744.267578125,-991.58251953125,3873.341552734375,Estimated,14.83295726776123,13.244643298972623,64.41703305782609,12.503865242004395,13.946650430807813,74.57042303610974,12.886303901672363,16.6304770625691,,,,,1.1617697,66.0,97.72082,40,,,,,512.0,252.0,,2.0
5/4/26 10:53:22,Jerry Gamblin,,,Pitching Wedge,58.90987306811934,,,,0.0,58.04436839983646,0.9853079861964382,16.105443954467773,-2.3799898624420166,3242.1953125,0.0,3242.1953125,Estimated,-0.0,3.9310650354086674,47.96837467116843,-2.379897117614746,-1.991969237490276,77.41954800129353,-2.376769781112671,-3.2107017067369408,,,,,1.1617697,66.0,97.72082,40,,,,,477.0,346.0,,1.4
5/4/26 10:53:58,Jerry Gamblin,,,Pitching Wedge,50.0112579990133,4.411507606506348,-6.801912307739258,6.726603031158447,13.528514862060547,58.89695375069773,1.1776739099796238,30.407337188720703,4.674281597137451,4363.18701171875,-784.9453125,4433.2314453125,Estimated,10.198524475097656,11.782754646094348,62.775899731893865,6.899072170257568,7.54070928611989,72.62963322516815,7.166561603546143,9.06086447774999,,,,,1.1617697,66.0,97.72082,40,,,,,543.0,243.0,,2.2
5/4/26 10:54:17,Jerry Gamblin,,,Pitching Wedge,51.90984726634807,,-7.541504383087158,3.9175846576690674,11.459089279174805,54.922177267654845,1.058030030137646,29.60178565979004,2.2743470668792725,5345.107421875,-696.8694458007812,5390.34326171875,Estimated,7.428051471710205,9.82714450265479,54.999703601693646,3.813310384750366,3.6577954692790513,62.73621336368751,3.983248233795166,4.357987866522655,,,,,1.1617697,66.0,97.72082,40,,,,,494.0,299.0,,1.7
5/4/26 10:54:41,Jerry Gamblin,,,Pitching Wedge,51.83633771553668,5.881720066070557,-4.271146297454834,15.54784870147705,19.818994522094727,62.1969774952085,1.1998721405923412,25.250947952270508,12.236921310424805,3473.4033203125,-1170.31884765625,3665.26611328125,Estimated,18.620586395263672,9.774406646701816,66.37814789619345,15.963820457458496,18.25599428445544,78.96520960049367,16.5034236907959,22.431861280039122,,,,,1.1617697,66.0,97.72082,40,,,,,510.0,237.0,,2.2
5/4/26 10:55:13,Jerry Gamblin,,,Pitching Wedge,48.8930458500288,1.4330509901046753,-1.135486364364624,-0.05303352698683739,1.0824528932571411,56.08301292424895,1.1470550044330263,32.574951171875,-0.18564294278621674,5235.7138671875,-63.51448059082031,5236.09912109375,Estimated,0.695021390914917,11.85424788834646,57.788737906975804,-0.03426402062177658,-0.032543474425376764,65.26884861609858,-0.01978234015405178,-0.01879215846693735,,,,,1.1617697,66.0,97.72082,40,,,,,555.0,236.0,,2.4
5/4/26 10:56:02,Jerry Gamblin,,,Pitching Wedge,65.24331670363802,,-11.587039947509766,3.9837698936462402,15.570810317993164,66.83296873984204,1.0243649789207512,20.88212013244629,1.822507619857788,4548.41796875,-1196.5306396484375,4703.16845703125,Estimated,14.738597869873047,8.876600081943568,71.36447536037976,5.17161226272583,6.432753326803159,84.62657244290997,5.665796279907227,8.354774714559186,,,,,1.1617697,66.0,97.72082,40,,,,,461.0,321.0,,1.4
