Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
6/6/26 08:40:02,Jerry Gamblin,,,7 Iron,59.65959880722363,-0.44851234555244446,-2.505178451538086,3.3409981727600098,5.846176624298096,77.37735039691202,1.2969807364434223,15.757028579711914,2.430906295776367,3545.757080078125,-702.456298828125,3614.669677734375,Estimated,11.205869674682617,7.986959822847462,85.268629713217,4.952030181884766,7.360599485282197,114.29960229161114,5.561901092529297,11.078124492708675,,,,,1.1582365,73.0,99.25728,83,,,,,0.551,0.232,,2.4
6/6/26 08:40:21,Jerry Gamblin,,,7 Iron,62.52387291888467,,-7.651042461395264,2.89483904838562,10.545881271362305,77.30062808321473,1.2363378094556088,16.661224365234375,1.420534610748291,3231.046875,465.94580078125,3264.470947265625,Estimated,-8.2059907913208,8.573302655290952,87.17634546475148,-0.39266902208328247,-0.5982398387119631,116.02546077805033,-0.8296871781349182,-1.680035264681852,,,,,1.1582365,73.0,99.25728,83,,,,,0.55,0.283,,1.9
6/6/26 08:40:36,Jerry Gamblin,,,7 Iron,59.202601419829776,0.43208712339401245,1.5522124767303467,8.393340110778809,6.841127395629883,76.83217909477742,1.2977838346989032,20.00551414489746,7.088703155517578,1960.607421875,-243.4197235107422,1975.6605224609375,Estimated,7.077356815338135,10.309403962663465,91.52807901537638,8.368207931518555,13.32046687342259,117.49231700613534,8.625800132751465,17.621550555825756,,,,,1.1582365,73.0,99.25728,83,,,,,0.541,0.212,,2.6
6/6/26 08:40:55,Jerry Gamblin,,,7 Iron,55.08575084470559,-6.67808198928833,5.186787128448486,9.971927642822266,4.785140514373779,59.07528129064277,1.0724240004857921,15.846519470214844,8.840174674987793,1786.9854736328125,637.2160034179688,1897.1982421875,Estimated,-19.625579833984375,3.6261791945129556,47.355899660606084,6.886408805847168,5.678062050987103,79.8816547410486,6.086953163146973,8.470482296413845,,,,,1.1582365,73.0,99.25728,83,,,,,0.578,0.182,,3.2
6/6/26 08:41:19,Jerry Gamblin,,,7 Iron,57.729172041011694,-0.024302246049046516,-0.7923985719680786,8.142596244812012,8.9349946975708,73.79549097485771,1.2783050296032699,19.277238845825195,6.589362621307373,1353.4638671875,151.13682556152344,1361.876220703125,Estimated,-6.371634006500244,8.228307008117516,81.63640713962879,5.7794013023376465,8.220659049059984,119.42385375656168,5.506268501281738,11.459294892358654,,,,,1.1582365,73.0,99.25728,83,,,,,0.497,0.218,,2.3
6/6/26 08:41:38,Jerry Gamblin,,,7 Iron,57.526187719237235,1.7743229866027832,-2.3217217922210693,8.521953582763672,10.84367561340332,73.76987420411817,1.2823702930595713,15.551237106323242,6.709615707397461,3160.3134765625,-1021.18115234375,3321.203369140625,Estimated,17.90702247619629,6.647336305700054,75.96939567505844,10.17824935913086,13.424653497997962,108.87790122578672,11.190546035766602,21.130227249959844,,,,,1.1582365,73.0,99.25728,83,,,,,0.555,0.238,,2.3
6/6/26 08:41:59,Jerry Gamblin,,,7 Iron,62.66210278870809,3.399162769317627,-1.4451600313186646,4.681973934173584,6.127133846282959,80.77033520086202,1.2889822014625576,15.38921070098877,3.665051221847534,1773.2510986328125,-250.29537963867188,1790.8287353515625,Estimated,8.034255027770996,7.287247183024623,88.36302335911014,4.903806686401367,7.553588165490124,131.70778803520838,5.293020248413086,12.149984963818381,,,,,1.1582365,73.0,99.25728,83,,,,,0.556,0.227,,2.4
6/6/26 08:42:18,Jerry Gamblin,,,7 Iron,60.00272017678962,-0.9808037877082825,-3.316887140274048,7.125006198883057,10.441893577575684,70.98557783521407,1.1830393293181543,13.639076232910156,5.437609672546387,2151.484130859375,-1173.1688232421875,2450.552734375,Estimated,28.602907180786133,4.345696950730585,62.56677555808454,9.274003028869629,10.083025208921258,100.77627520757294,10.728347778320312,18.7597854660982,,,,,1.1582365,73.0,99.25728,83,,,,,0.517,0.208,,2.5
6/6/26 08:42:43,Jerry Gamblin,,,7 Iron,59.68415319023597,-1.2958487272262573,-2.784797430038452,11.687864303588867,14.472661972045898,74.60922024125445,1.2500675012251017,19.072877883911133,9.25222396850586,3498.242919921875,-687.5665283203125,3565.171875,Estimated,11.119532585144043,9.801483738349388,85.45070391210254,11.828900337219238,17.51652957051862,102.8133001853162,12.226226806640625,21.773002070496194,,,,,1.1582365,73.0,99.25728,83,,,,,0.503,0.208,,2.4
6/6/26 08:43:01,Jerry Gamblin,,,7 Iron,60.16232153306113,-0.6839753985404968,-1.8689178228378296,1.8170387744903564,3.6859564781188965,83.62057214134833,1.3899159808086219,17.33930778503418,1.2587047815322876,2265.01220703125,-333.917236328125,2289.49365234375,Estimated,8.386366844177246,10.301156306829979,101.88433129017747,2.997415542602539,5.327699899882052,134.430640847247,3.401451587677002,7.975924880694425,,,,,1.1582365,73.0,99.25728,83,,,,,0.479,0.214,,2.2
6/6/26 08:43:19,Jerry Gamblin,,,7 Iron,62.90289787368938,9.92236328125,-3.890040874481201,-18.243486404418945,-14.353445053100586,29.73898231940519,0.4727760297963032,25.295244216918945,-15.47236156463623,3754.26171875,996.4142456054688,3884.240234375,Estimated,-14.864112854003906,1.9486906855959487,15.65166137141297,-16.35845947265625,-4.40822185806715,22.70936548762017,-16.7291259765625,-6.536832005958858,,,,,1.1582365,73.0,99.25728,83,,,,,0.45,0.255,,1.8
6/6/26 08:43:43,Jerry Gamblin,,,7 Iron,57.724436095721735,-6.057461261749268,1.9885921478271484,12.272455215454102,10.283863067626953,61.71193989840421,1.0690782634250455,17.536258697509766,10.329700469970703,1910.572021484375,-646.5057983398438,2016.9915771484375,Estimated,18.694965362548828,4.864088402228301,55.193241917033625,12.551554679870605,11.994476810632207,87.93077443841248,13.327483177185059,20.269494461366616,,,,,1.1582365,73.0,99.25728,83,,,,,0.534,0.195,,2.7
6/6/26 08:43:59,Jerry Gamblin,,,7 Iron,62.16801142982696,4.448160171508789,1.397674798965454,1.688779592514038,0.291104793548584,78.1973345243854,1.257838761863113,14.51969051361084,1.5620887279510498,2471.87255859375,303.39581298828125,2490.42236328125,Estimated,-6.997443675994873,6.63842220423207,82.7231119311075,0.3096430003643036,0.44700120064843046,122.31423785993121,-0.09065409004688263,-0.19765026339395778,,,,,1.1582365,73.0,99.25728,83,,,,,0.502,0.225,,2.2
