Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
5/27/26 10:37:39,Jerry Gamblin,,,7 Iron,62.276758973566054,0.27884605526924133,-6.18450403213501,3.4234273433685303,9.607931137084961,77.32959841521365,1.2417087801251332,17.47097396850586,2.0382325649261475,4354.755859375,-469.6057434082031,4380.00341796875,Estimated,6.154845714569092,9.825136822143982,89.07526705417317,3.6462061405181885,5.66480666633666,105.9748932445456,3.884890079498291,7.18007302555408,,,,,1.1625896,73.0,99.57467,78,,,,,0.535,0.234,,2.3
5/27/26 10:37:57,Jerry Gamblin,,,7 Iron,62.52324999274743,3.2903008460998535,-4.727967262268066,2.3770217895507812,7.104989051818848,79.57295169980507,1.2726937852564506,14.652949333190918,1.3609434366226196,4699.06201171875,-150.0455780029297,4701.45703125,Estimated,1.8288880586624146,8.304484142927569,88.986924939894,1.8412190675735474,2.859059333384089,114.52741614581197,1.940073847770691,3.8773149955929735,,,,,1.1625896,73.0,99.57467,78,,,,,0.534,0.237,,2.3
5/27/26 10:38:15,Jerry Gamblin,,,7 Iron,56.78957329533658,-6.237101078033447,1.7806230783462524,8.429259300231934,6.648636341094971,67.0895076429494,1.181370166210751,20.25660514831543,7.146789073944092,3670.067626953125,-501.58538818359375,3704.1845703125,Estimated,7.782356262207031,8.390541151752622,71.59225584015132,8.7583589553833,10.90121185790001,88.19718582006473,9.032788276672363,13.846933893852869,,,,,1.1625896,73.0,99.57467,78,,,,,0.543,0.217,,2.5
5/27/26 10:38:52,Jerry Gamblin,,,7 Iron,57.38556001044719,-0.241348534822464,-7.064239025115967,10.778545379638672,17.842784881591797,65.26316500768205,1.137275039152719,21.228578567504883,7.969814300537109,4034.510009765625,-1312.2799072265625,4242.56396484375,Estimated,18.01782989501953,8.434428526243408,68.38100580197099,11.753410339355469,13.929204990857542,82.27162265193536,12.349991798400879,17.596490531247223,,,,,1.1625896,73.0,99.57467,78,,,,,0.504,0.251,,2.0
5/27/26 10:39:06,Jerry Gamblin,,,7 Iron,61.047145444833134,0.14449314773082733,-3.1811835765838623,3.609602451324463,6.790785789489746,81.00150053042042,1.3268679467350288,18.51395606994629,2.566957473754883,4116.4833984375,-493.2977600097656,4145.93505859375,Estimated,6.83344030380249,11.948743413022394,98.50325129685022,4.482968330383301,7.69931656794911,114.61550795187162,4.732055187225342,9.45537317664813,,,,,1.1625896,73.0,99.57467,78,,,,,0.425,0.244,,1.7
5/27/26 10:39:22,Jerry Gamblin,,,7 Iron,62.519474036367605,-7.666676044464111,0.793333888053894,13.297460556030273,12.50412654876709,53.89710537603948,0.8620850735994278,8.924046516418457,11.022103309631348,4399.125,-1049.603515625,4522.6064453125,Estimated,13.419523239135742,1.1435203247704426,27.540898177045953,12.185246467590332,5.81314401050878,62.45386569205857,13.135305404663086,14.192721140770566,,,,,1.1625896,73.0,99.57467,78,,,,,0.578,0.196,,2.9
5/27/26 10:39:40,Jerry Gamblin,,,7 Iron,58.267981816635185,-0.5596182346343994,-5.246342658996582,11.092480659484863,16.338823318481445,68.30132511059728,1.1721930806791325,16.69654083251953,8.455156326293945,5854.4462890625,-2025.485595703125,6194.92822265625,Estimated,19.08428382873535,6.7551920315933565,68.17326666697639,12.878337860107422,15.19456935992704,88.98740052551109,13.947673797607422,21.449126179345534,,,,,1.1625896,73.0,99.57467,78,,,,,0.498,0.243,,2.0
5/27/26 10:40:07,Jerry Gamblin,,,7 Iron,60.66286828403569,0.3937956690788269,-5.694661617279053,10.635259628295898,16.32992172241211,75.08231984263415,1.237698149897623,3.4174857139587402,8.02348804473877,4167.1279296875,-1328.0693359375,4373.6396484375,Estimated,17.677152633666992,0.5195981457060299,35.12834730840835,9.702230453491211,5.92010801337001,89.06160022538687,10.949867248535156,16.917233287714495,,,,,1.1625896,73.0,99.57467,78,,,,,0.542,0.237,,2.3
5/27/26 10:40:28,Jerry Gamblin,,,7 Iron,61.61420022750123,1.6251415014266968,-4.773397922515869,3.284553050994873,8.057950973510742,79.11160236268532,1.2839832712358117,3.4031217098236084,2.1007254123687744,2760.86279296875,-715.5440673828125,2852.0810546875,Estimated,14.529882431030273,0.5115197086584536,35.86551335852916,3.2351298332214355,2.024028896763986,96.88272250918891,4.006532669067383,6.769222850248883,,,,,1.1625896,73.0,99.57467,78,,,,,0.505,0.24,,2.1
