Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[yds],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
4/25/26 11:29:23,Jerry Gamblin,,,Pitching Wedge,53.75721579205589,3.487952470779419,2.2122864723205566,9.967321395874023,7.755034923553467,68.18792268729841,1.2684422301754523,10.835911750793457,8.464200973510742,8771.2509765625,-3170.678955078125,9326.73828125,Estimated,19.874183654785156,3.6486334062310966,57.27467157292136,12.85049819946289,12.738342777429082,86.08625316870182,14.621469497680664,21.73091065748053,,,,,1.1847097,63.0,99.18542,59,,,,,531.0,276.0,,1.9
4/25/26 11:30:06,Jerry Gamblin,,,Pitching Wedge,53.60337010262776,6.474448204040527,1.099994421005249,9.71961784362793,8.619623184204102,69.36109740135068,1.2939689662898721,2.96669602394104,8.121553421020508,1326.01171875,-514.7535400390625,1422.419921875,Estimated,21.216054916381836,0.19914495871970242,15.855761650666164,8.64026927947998,2.3820203641789686,42.216028962756916,8.955127716064453,6.571377147631174,,,,,1.1847097,63.0,99.18542,59,,,,,523.0,284.0,,1.8
4/25/26 11:30:19,Jerry Gamblin,,,Pitching Wedge,57.21268094089429,3.8354170322418213,2.9595019817352295,5.714885711669922,2.7553837299346924,69.97247380534495,1.223023858602827,18.183839797973633,5.064650535583496,6610.45458984375,-434.56427001953125,6624.72314453125,Estimated,3.7611517906188965,8.664737119032225,74.76003985601044,6.084022045135498,7.923557272316173,86.16066145876053,6.204029083251953,9.311302023192612,,,,,1.1847097,63.0,99.18542,59,,,,,520.0,253.0,,2.1
4/25/26 11:30:35,Jerry Gamblin,,,Pitching Wedge,59.6375233289081,0.40512415766716003,5.651254177093506,16.548343658447266,10.897089004516602,57.47714721909061,0.9637748855212722,40.55224609375,14.300309181213379,1000.0000610351562,577.3502197265625,1154.7005615234375,Estimated,-30.0,15.892674812390318,64.1512140722934,10.428773880004883,11.612202968914469,76.72305703684623,9.800986289978027,13.060299638896685,,,,,1.1847097,63.0,99.18542,59,,,,,585.0,233.0,,2.5
4/25/26 11:30:54,Jerry Gamblin,,,Pitching Wedge,56.35711749110293,-0.26201131939888,6.760792255401611,1.7865428924560547,-4.974249362945557,75.73733947579146,1.3438824206675948,7.309905529022217,2.313464641571045,4543.34326171875,992.0654907226562,4650.39404296875,Estimated,-12.317533493041992,2.2861489265088126,57.972672730293176,0.24308966100215912,0.24594465956704614,99.26982021915839,-0.6452838182449341,-1.1180017928960337,,,,,1.1847097,63.0,99.18542,59,,,,,558.0,234.0,,2.4
4/25/26 11:31:17,Jerry Gamblin,,,Pitching Wedge,54.94300262707851,,14.845004081726074,13.675488471984863,-1.169515609741211,61.669973449870874,1.1224354422063745,34.41343307495117,13.09086799621582,1727.0845947265625,-159.70260620117188,1734.45263671875,Estimated,5.283087253570557,14.905283978813486,71.78477623539855,13.988645553588867,17.352477563439184,85.31291758085904,14.095854759216309,20.7775075083121,,,,,1.1847097,63.0,99.18542,59,,,,,587.0,198.0,,3.0
4/25/26 11:31:39,Jerry Gamblin,,,Pitching Wedge,54.479588247147646,3.5699636936187744,3.4725658893585205,10.687956809997559,7.215391159057617,62.97606182849314,1.1559570080229147,31.95387077331543,9.213842391967773,1000.0000610351562,577.3502197265625,1154.7005615234375,Estimated,-30.0,13.181086913181415,73.49625034282214,5.467158317565918,7.002353668212891,90.24993849760175,4.773519515991211,7.5104371143451205,,,,,1.1847097,63.0,99.18542,59,,,,,542.0,269.0,,2.0
4/25/26 11:32:00,Jerry Gamblin,,,Pitching Wedge,55.091092649663274,3.0530037879943848,3.7580788135528564,8.258234977722168,4.500156402587891,63.76782654862619,1.1574979453419127,35.00843811035156,7.253738880157471,2024.60888671875,209.86349487304688,2035.4566650390625,Estimated,-5.917934894561768,16.53399367344974,75.34663716847712,6.10852575302124,8.017831691398186,87.71196333650738,5.950582981109619,9.093150066265597,,,,,1.1847097,63.0,99.18542,59,,,,,540.0,273.0,,2.0
4/25/26 11:32:24,Jerry Gamblin,,,Pitching Wedge,54.62473857035872,-0.12053520977497101,10.373149871826172,9.280855178833008,-1.092294692993164,44.16131597804272,0.8084490129167626,20.728015899658203,8.921465873718262,3543.00830078125,-380.0160217285156,3563.329833984375,Estimated,6.1220269203186035,3.2567070537977645,31.726107926923564,9.565566062927246,5.272114787931935,52.506162321369374,9.788519859313965,8.926694057327765,,,,,1.1847097,63.0,99.18542,59,,,,,42.0,42.0,,1.0
